compound,EC,ro,p_value,adjusted_p_value
Venlafaxine,"4.1.1.35,4.2.1.46",0.35143774574603653,0.005898228085123064,0.015432458286138316
Venlafaxine,4.2.1.44,0.3067559691621769,0.017129196769360068,0.03872792808627463
Venlafaxine,2.7.1.107,0.3495949672321676,0.006182142178899455,0.016065552477874882
Venlafaxine,4.2.3.4,0.4135612100502293,0.0010219206782915806,0.003256550261529884
Venlafaxine,"2.1.2.3,3.5.4.10",0.39886064022651124,0.001595722827247014,0.004856822217451515
Venlafaxine,5.1.3.1,0.39897179765428986,0.001590473920727302,0.004842521055771648
Venlafaxine,2.7.7.9,0.2997915827188465,0.019958279915665653,0.043771129523442864
Venlafaxine,2.7.7.77,0.3211382703763854,0.012354531737994796,0.02933059867624576
Venlafaxine,1.1.1.25,0.404223986116828,0.0013594278537763563,0.004207465587987852
Venlafaxine,6.1.1.4,0.3672641413804482,0.003894437004212103,0.010693772426035223
Venlafaxine,1.11.1.9,0.44685906781345436,0.0003446746251755527,0.001226264643638502
Venlafaxine,2.7.1.148,0.37738471025539233,0.002954086796844724,0.008380335941843143
Venlafaxine,1.1.1.205,0.4007225271418026,0.001509820068271801,0.004621157930663952
Venlafaxine,4.2.2.6,0.3841695340022774,0.002442473565291865,0.007090170801428473
Venlafaxine,1.13.11.75,0.38613031513653856,0.0023101314302346105,0.006750888710033943
Venlafaxine,"2.7.4.25,6.3.2.1",0.40901012524921154,0.00117562874499971,0.0036934135670631495
Venlafaxine,1.17.7.4,0.39455877144374524,0.001811175174993485,0.005436144436797189
Venlafaxine,4.2.1.96,0.31249131884254994,0.015063702725384251,0.03473963073718649
Venlafaxine,1.11.1.21,0.32935945850795034,0.01017943231067778,0.02480150988319289
Venlafaxine,3.6.1.13,0.31416304487755603,0.014503428409022167,0.03362516495758239
Venlafaxine,2.3.1.129,0.3458203667430841,0.006801329365097632,0.01745548396979315
Venlafaxine,"3.1.3.1,3.1.3.8",0.3142323654703503,0.01448058744841269,0.033578224663275584
Venlafaxine,"3.4.24.55,3.4.24.56",0.3115411188108406,0.015390357815140053,0.03537882087593996
Venlafaxine,1.3.5.5,0.33236132487573683,0.00947244761251615,0.02330974501290742
Venlafaxine,2.7.1.73,0.29547261684246645,0.021905005149716293,0.04768715004676634
Venlafaxine,"1.3.1.1,1.4.1.13,1.4.1.14",0.2956630918048362,0.021815879749682833,0.047505815143044125
Venlafaxine,2.6.1.1,0.319933861469765,0.01270466355637851,0.030048522853956525
Venlafaxine,2.3.3.9,0.36610343900687964,0.004017633071946694,0.010990566530789742
Venlafaxine,5.3.2.6,0.44307966276229577,0.000392136489295406,0.0013776573817064165
Venlafaxine,"3.6.1.11,3.6.1.40",0.31668751174119153,0.013691300091775051,0.0320351321333637
Venlafaxine,3.5.1.88,0.3781958671654317,0.0028882830527242847,0.00821590504514242
Venlafaxine,2.8.1.7,0.34398143914147616,0.007122174382583543,0.018177259879906846
Venlafaxine,2.5.1.9,0.4174795093794244,0.0009043586412861542,0.0029174300823439432
Venlafaxine,6.3.2.4,0.4291570015076601,0.0006227695888758058,0.002087651296634905
Venlafaxine,"1.2.7.11,1.2.7.3",0.4020564162751456,0.0014508527056111835,0.004460002139158676
Venlafaxine,2.5.1.72,0.35067876721007335,0.006013746205359871,0.015692905225210857
Venlafaxine,"1.1.2.4,1.1.3.15",0.30772014146772136,0.01676593022982125,0.03801402826278189
Venlafaxine,3.4.23.43,0.3116576381342105,0.015349977566745185,0.03529938141157665
Venlafaxine,2.4.2.19,0.3244407423287479,0.011436853909348713,0.02743196728671546
Venlafaxine,1.8.1.4,0.39066277992784054,0.002028381410946595,0.006011890143681589
Venlafaxine,1.17.99.6,0.31224555260895354,0.015147615674093586,0.03489803445867208
Venlafaxine,6.2.1.44,0.3351489571618125,0.008854504970710391,0.021990581777460758
Venlafaxine,"1.1.1.405,2.7.7.40,2.7.7.60",0.29468159970989394,0.022278439025441892,0.048354432898646126
Venlafaxine,6.2.1.25,0.3732162488019086,0.003313707243933513,0.009280691735276937
Venlafaxine,1.4.1.2,0.31425871655783205,0.014471912937328758,0.03356164685524481
Venlafaxine,1.1.5.3,0.3414295263424567,0.0075893023736229494,0.01921434453534703
Venlafaxine,3.1.27.3,0.304298280994933,0.018085714428658476,0.0399671119875302
Venlafaxine,1.1.1.37,0.29541886320839095,0.021930212828811652,0.04773942921394557
Venlafaxine,4.2.1.2,0.3691816070096288,0.00369822624287256,0.010221455450966243
Venlafaxine,2.7.4.25,0.3381316982350874,0.008232434942065135,0.020630265748656226
Venlafaxine,2.4.1.129,0.2939639858090923,0.022621869391562976,0.04902415105503227
Venlafaxine,2.1.2.1,0.3764624185291262,0.0030305215632548815,0.008573204114893464
Venlafaxine,2.7.7.92,0.2947482187910448,0.022246782101156572,0.048287151837775065
Venlafaxine,2.4.1.109,0.4293429757783856,0.0006190133684313612,0.002076467471884485
Venlafaxine,3.6.3.7,0.3027498729010003,0.0187114404697428,0.04130156008342628
Venlafaxine,3.1.3.8,0.35023067143202136,0.006082875067280248,0.015842295770466915
Venlafaxine,6.3.2.13,0.3297207201482308,0.010091997590880777,0.024617103322861187
Venlafaxine,3.4.11.18,0.35300820126784455,0.005665368215920355,0.014895370461538465
Venlafaxine,3.1.3.45,0.32808026917255423,0.010494330084234118,0.02547353634742075
Venlafaxine,2.6.99.2,0.29328312764570386,0.02295184086213176,0.04962865047727269
Venlafaxine,2.7.7.56,0.30471876577771756,0.017918906037880922,0.039614600741490334
Venlafaxine,1.1.1.411,0.3701788810306407,0.0035996780609893427,0.00998168025312928
Venlafaxine,6.2.1.13,0.35298802410624064,0.005668308023736154,0.01490247652977488
Venlafaxine,3.5.1.115,0.3224383973681292,0.01198594581446181,0.02856248862494681
Venlafaxine,"1.4.1.2,1.4.1.3",0.29699723624866814,0.0212001912217281,0.04628535043280795
Venlafaxine,2.1.1.14,0.3433700647949652,0.007231734908643847,0.018424289762330855
Venlafaxine,3.2.1.58,0.33902428553597774,0.008053842378877862,0.020244626591235933
Venlafaxine,2.8.3.5,0.32802534650146475,0.01050803724549802,0.025502307079877048
Venlafaxine,2.1.1.79,0.3739891657610527,0.0032442322091666754,0.009107327650903196
Venlafaxine,5.1.1.1,0.31996665586065987,0.01269501788119119,0.030028775834451606
Venlafaxine,3.5.3.12,0.3479275826507741,0.006449287336435257,0.016664717323036024
Venlafaxine,"2.1.1.80,3.1.1.61",0.30099502499188213,0.01944279307804908,0.042720440118475554
Venlafaxine,5.4.99.22,0.3093276295915149,0.016174925492893004,0.03689759192386805
Venlafaxine,2.1.1.166,0.338895916168226,0.008079317271883645,0.020295677416335967
Venlafaxine,"1.1.1.193,3.5.4.26",0.43024677900324887,0.0006010493569427434,0.0020223740956086525
Venlafaxine,4.2.1.1,0.3760733675319011,0.003063287330057783,0.008655805327904758
Venlafaxine,"1.20.4.1,2.8.4.2,3.1.3.48",0.33162388652953884,0.009642052270980006,0.023674284670407785
Venlafaxine,1.2.1.10,0.29398542302045444,0.022611545585856513,0.049005639571908066
Venlafaxine,"2.3.1.241,2.3.1.242",0.43241977062176323,0.0005597762383477699,0.0018979402937836759
Venlafaxine,1.1.1.35,0.35544470813855644,0.005320065925230454,0.014094025481535167
Venlafaxine,"1.1.1.3,2.7.2.4",0.3124400808101161,0.015081164160677398,0.03477406830373405
Venlafaxine,2.1.1.170,0.36309573783875126,0.004353038590913718,0.011799836304611842
Venlafaxine,3.1.1.29,0.3385068597659009,0.008156955013435592,0.02046442276303797
Venlafaxine,1.2.1.38,0.3967208597417735,0.0016998370859028944,0.005139018453251388
Venlafaxine,3.2.1.52,0.35826038973038277,0.004944194870767478,0.013213285050259087
Venlafaxine,2.7.1.221,0.332610813270474,0.009415656908187726,0.023189061563717542
Venlafaxine,2.1.2.9,0.3406975161413661,0.007728139072879209,0.019521819187605333
Venlafaxine,2.1.1.37,0.33735391827877464,0.008390859930431857,0.020983506411842812
Venlafaxine,"1.3.1.44,1.3.1.9",0.2980127848804891,0.020741467211742692,0.04534593389603801
Venlafaxine,"2.7.1.33,6.3.4.15",0.3002281233942711,0.019769963658687814,0.043387318657165545
Venlafaxine,2.3.1.79,0.3358262003828221,0.008709783589331294,0.021679695842093734
Venlafaxine,3.5.1.81,0.3047229994822351,0.01791723320286247,0.0396111014868321
Venlafaxine,4.1.3.34,0.38546617017919166,0.002354223370699323,0.006865968646534957
Venlafaxine,3.4.24.15,0.4113834664120307,0.0010930549397576515,0.0034585139163642955
Venlafaxine,1.14.15.20,0.36894120581715056,0.0037223363930863783,0.010279054564140874
Venlafaxine,"3.5.4.19,3.6.1.31",0.33294426769693725,0.009340215041029203,0.02302555090397558
Venlafaxine,"4.1.1.105,4.1.1.28,4.1.1.86",0.32567355634516215,0.011109713546555246,0.02675082560909531
Venlafaxine,1.3.1.2,0.29596023060059706,0.02167745876916151,0.04722916575668934
Venlafaxine,"1.1.1.1,1.6.5.5",0.33222659751091305,0.00950323893215327,0.023375320311730174
Venlafaxine,"1.1.2.3,1.1.3.46",0.35631097769595416,0.005201835933232996,0.013820078544769602
Venlafaxine,2.8.2.1,0.41775561655317334,0.0008965541107718135,0.002894480926316567
Venlafaxine,1.3.1.9,0.34242997099070094,0.007403076757788332,0.018801493265299944
Venlafaxine,1.3.3.3,0.3110740616383729,0.015553133606805922,0.035686295221217156
Venlafaxine,"1.1.1.215,1.1.1.79,1.1.1.81",0.4271233904714467,0.0006652118713208311,0.002215027277022738
Venlafaxine,1.1.1.380,0.3973099560030445,0.0016705834558337557,0.005060249602942825
Venlafaxine,3.1.26.12,0.35053494849977096,0.006035857995222287,0.015741364835952138
Venlafaxine,2.1.3.2,0.377657360877746,0.0029318213647904494,0.00832361108942901
Venlafaxine,"3.2.1.196,3.2.1.68",0.3153287108613895,0.014123430550665684,0.03288543327415512
Venlafaxine,"3.1.1.61,3.5.1.44",0.3037557861153583,0.018302879686346002,0.04042976175355043
Venlafaxine,2.8.1.6,0.4150096591671643,0.0009769470235551515,0.003127182727794425
Venlafaxine,2.7.1.170,0.31163417826244255,0.015358100371755903,0.03531400094572407
Venlafaxine,2.5.1.49,0.2983589714948724,0.020587032626849886,0.04503895705395981
Venlafaxine,4.2.1.59,0.30882312372585663,0.016358460468018716,0.03725138369640685
Venlafaxine,"3.5.4.25,4.1.99.12",0.3515631547067229,0.005879329236679649,0.015389323855374358
Venlafaxine,2.7.4.22,0.4080589173751893,0.0012102690379701465,0.0037912521710665435
Venlafaxine,2.7.2.11,0.37491142312632536,0.003163026548421979,0.008905212247695395
Venlafaxine,2.2.1.1,0.346366544958074,0.006708504601708147,0.017248536578810977
Venlafaxine,2.1.1.182,0.3811866092097161,0.002656777239749054,0.00763251305000444
Venlafaxine,3.6.3.25,0.3431477468507794,0.007271938684721981,0.01851567564451942
Venlafaxine,"2.5.1.48,4.4.1.11",0.39796272881453604,0.0016386951501179826,0.004974609065942913
Venlafaxine,"2.3.2.2,3.4.19.13",0.3284469727914935,0.010403207432607852,0.02527688815020907
Venlafaxine,1.1.1.100,0.3644574163290389,0.004198244953230224,0.011427742012128693
Venlafaxine,"2.5.1.101,2.5.1.132,2.5.1.56",0.36548412292382354,0.0040847659719531,0.011153690485929112
Venlafaxine,2.3.1.16,0.34004001988656196,0.007854727139538793,0.019804187703614216
Venlafaxine,6.1.1.21,0.39627623003065915,0.0017222196317570816,0.0051989712623958535
Venlafaxine,4.1.99.22,0.3053386331930456,0.017675395886933766,0.03978948783841352
Venlafaxine,3.1.4.53,0.3116002450480736,0.015369856011906808,0.035337338649235314
Venlafaxine,2.6.1.42,0.3391738135984583,0.008024256856473224,0.02017694336065682
Venlafaxine,2.5.1.3,0.3087718347310504,0.016377218348424313,0.03728850094476472
Venlafaxine,2.1.1.298,0.3128422545851638,0.014944572592270847,0.03453421141152303
Venlafaxine,3.4.25.2,0.3087440449880272,0.01638738955126935,0.03730799164783996
Venlafaxine,"2.8.1.1,2.8.1.2",0.43651521888650735,0.0004889037254746976,0.0016796973885313863
Venlafaxine,1.13.12.16,0.45227806770298307,0.00028571567742450405,0.0010356784381532196
Venlafaxine,"1.1.1.399,1.1.1.95",0.3408967776658982,0.007690128337435904,0.019439526978102386
Venlafaxine,"1.1.1.100,1.3.1.28",0.3784583874498516,0.002867267351295327,0.008165097178586126
Venlafaxine,1.3.1.75,0.2994927392401887,0.02008807325405015,0.04403559271176472
Venlafaxine,"1.2.1.88,1.3.8.7,1.5.5.2",0.3383912086817542,0.008180158652042037,0.020515385124388514
Venlafaxine,4.2.1.113,0.40871239723817726,0.0011863740093327507,0.0037239810565793405
Venlafaxine,1.16.1.1,0.36367931433458883,0.004286092111997457,0.011640367200632771
Venlafaxine,1.1.3.46,0.3233300060723549,0.011738696558132764,0.028060363489755366
Venlafaxine,6.3.2.3,0.34745515701937923,0.00652679368974405,0.016836913171928695
Venlafaxine,"2.6.1.85,4.1.3.38",0.3058496625327794,0.01747677119620618,0.03940161829608026
Venlafaxine,3.1.22.4,0.35350840969284814,0.005592914801865563,0.014729311850116457
Venlafaxine,"2.5.1.32,2.5.1.99",0.3077436142391911,0.01675716926785183,0.03800003795332881
Venlafaxine,5.3.1.1,0.38185355377638763,0.0026074604497899963,0.007508283552469144
Venlafaxine,3.5.4.16,0.38746700387920624,0.0022236161484708275,0.006525060886085685
Venlafaxine,1.1.99.1,0.36471765454325267,0.004169221206532284,0.011357078865862754
Venlafaxine,5.1.1.17,0.3115289475618921,0.015394581058412456,0.0353863460820041
Venlafaxine,4.2.99.18,0.40603029431823007,0.00128722974788022,0.004007120772162635
Venlafaxine,3.4.21.89,0.36820897951656617,0.0037966317668775835,0.010458228977049103
Venlafaxine,2.7.7.38,0.29626645037059923,0.021535587036270207,0.046939123200354885
Venlafaxine,"1.1.1.100,1.1.1.36",0.3455630271811281,0.006845453210064087,0.01755316621546926
Venlafaxine,2.7.1.23,0.32963735207739686,0.01011211682517337,0.024659071781402902
Venlafaxine,4.2.1.109,0.296387033205633,0.021479937377690515,0.04682339483832439
Venlafaxine,"1.1.1.35,4.2.1.17,5.1.2.3,5.3.3.8",0.30553964738794553,0.017597037889597735,0.03963783226591443
Venlafaxine,2.8.3.6,0.34259195199031495,0.007373303630599143,0.018736043215090196
Venlafaxine,4.1.1.20,0.34317076890943965,0.007267766351800142,0.018506658338879142
Venlafaxine,5.1.1.7,0.30226483548692007,0.01891120274302966,0.04172867879396868
Venlafaxine,6.1.1.7,0.39866611472789876,0.0016049457840747287,0.004881416134923148
Venlafaxine,1.13.11.3,0.37003946426932954,0.0036133135330198227,0.010014568339019645
Venlafaxine,6.1.1.11,0.30593728094268147,0.017442908133442372,0.03933595457377636
Venlafaxine,3.6.3.36,0.33702479087727044,0.00845869491984969,0.021132402644810325
Venlafaxine,3.1.3.48,0.3432033263368259,0.007261869475943836,0.01849367580292826
Venlafaxine,"2.3.1.16,2.3.1.9",0.3036029425287306,0.01836446414473978,0.040562946869192984
Venlafaxine,1.3.8.7,0.39227456263063004,0.001935848880036476,0.005767155295815989
Venlafaxine,"1.1.1.100,1.5.1.33",0.2990368981016285,0.020287434867410373,0.044438306320338704
Venlafaxine,4.2.1.141,0.33021666587916654,0.009973026816382458,0.024364757331680892
Venlafaxine,2.7.7.19,0.3911128433088654,0.002002153666522658,0.0059425993994911795
Venlafaxine,"1.8.4.11,1.8.4.12",0.37192402575132866,0.003432811500240292,0.009573807930480594
Venlafaxine,1.18.1.2,0.2983829482148284,0.020576372809968102,0.04501854574096594
Venlafaxine,3.7.1.2,0.4281545728703196,0.0006433740767228685,0.002149647590890286
Venlafaxine,2.4.2.7,0.3710990726388094,0.003510817345801175,0.009764933673942825
Venlafaxine,"2.1.1.163,2.1.1.201",0.3204112855717742,0.012564862416256617,0.02975705533401174
Venlafaxine,6.2.1.17,0.30497262245729073,0.017818836571433308,0.03940128791822277
Venlafaxine,3.1.26.3,0.3196887622912134,0.012776953758177431,0.0301984005816787
Venlafaxine,2.7.13.3,0.3649854141109872,0.004139543766340036,0.011285827174322203
Venlafaxine,"3.5.5.1,3.5.5.7",0.412309680692283,0.001062273285000769,0.0033665162086905643
Venlafaxine,3.2.1.31,0.3275778240982776,0.01062030547984304,0.02574260197272741
Venlafaxine,1.2.7.8,0.29890232329661776,0.02034661138959136,0.04455658778231139
Venlafaxine,"3.5.1.84,6.3.5.6,6.3.5.7",0.3049043181214879,0.017845714915371024,0.0394581441912175
Venlafaxine,2.7.8.8,0.3967208597417735,0.0016998370859028944,0.005139018453251388
Venlafaxine,"1.14.19.11,1.14.19.2,1.14.19.26",0.33336112590797945,0.009246642603744894,0.02283222454099204
Venlafaxine,2.6.1.113,0.3093137347200033,0.016179956630013263,0.03690753817653204
Venlafaxine,2.1.1.33,0.3566486070275932,0.005156385528203172,0.013712656231359118
Venlafaxine,4.3.2.2,0.34470397246008005,0.006994566702738302,0.01788861735056026
Venlafaxine,2.7.6.1,0.3450604451816756,0.0069323493689501916,0.01774940547971448
Venlafaxine,5.1.3.3,0.30857301951335475,0.01645010488021924,0.0374317930242515
Venlafaxine,"2.7.1.25,2.7.7.4",0.3116298487772659,0.015359599826238317,0.035317079672777356
Venlafaxine,1.7.1.15,0.3024871503424772,0.018819418251202258,0.04153198202181803
Venlafaxine,6.1.1.3,0.3350006979677136,0.008886464374691668,0.022059582187388616
Venlafaxine,4.1.2.52,0.3035751527857074,0.018375680273929797,0.040586498460438394
Venlafaxine,2.8.3.16,0.3481172744455867,0.006418394009721861,0.01659482936283281
Venlafaxine,2.7.7.18,0.2970404363813265,0.02118050390693106,0.0461967578299777
Venlafaxine,2.3.1.234,0.29949006056129335,0.020089239890441726,0.04403771137885598
Venlafaxine,4.3.3.7,0.3562367158147183,0.005211879947871356,0.013842584534391054
Venlafaxine,"6.4.1.4,6.4.1.5",0.3743051469848311,0.0032162038523307433,0.009036485337429546
Venlafaxine,2.5.1.16,0.3390904443693886,0.00804074052768792,0.020214810682087206
Venlafaxine,"2.1.3.15,6.4.1.2",0.3320550261315811,0.009542576573344005,0.023461326536188994
Venlafaxine,1.4.3.16,0.4276146707698711,0.0006547254886398455,0.0021838938972152675
Venlafaxine,1.1.1.22,0.3010740759136172,0.019409332284037746,0.042653307975789506
Venlafaxine,1.1.1.94,0.3107770139254187,0.01565742437897398,0.035887309577250295
Venlafaxine,3.6.1.55,0.35884396622622033,0.004869285324903804,0.013035494314112706
Venlafaxine,4.1.3.30,0.32550580260817946,0.011153747489990979,0.026843634522825167
Venlafaxine,4.1.1.7,0.5289417009504216,1.3945587348515936e-05,6.574544679848119e-05
Venlafaxine,1.14.13.235,0.4814853294079874,9.832385243716868e-05,0.0003926618740222507
Venlafaxine,1.2.1.88,0.4327311939034088,0.0005540765413372361,0.0018807309173778464
Venlafaxine,5.1.3.8,0.330508700964109,0.009903542079235078,0.024221981564932688
Venlafaxine,4.3.1.19,0.37282719239958345,0.00334917497680252,0.009364946657952013
Venlafaxine,3.2.1.1,0.36503216948156897,0.004134380765219259,0.011273217751478097
Venlafaxine,2.7.9.3,0.30286524297240475,0.018664190913395086,0.04119974651973976
Venlafaxine,3.5.1.42,0.3754394282437666,0.0031173517498324214,0.008790116152046983
Venlafaxine,1.1.1.40,0.38686101262631195,0.0022624732487261244,0.006627020354743741
Venlafaxine,3.6.1.23,0.3634014207651423,0.004317857159994478,0.011715862614512242
Venlafaxine,3.5.1.4,0.3362558905810197,0.008619033345027945,0.02148345822706094
Venlafaxine,"4.2.1.33,4.2.1.35",0.3859022664920107,0.0023251876288792254,0.006790017564444392
Venlafaxine,4.2.1.17,0.4050298774682228,0.0013267787576183934,0.004116955649922114
Venlafaxine,1.6.5.3,0.3520355737747819,0.00580861307902515,0.015225232716708559
Venlafaxine,"1.5.1.5,3.5.4.9",0.3528602620373965,0.005686954048586829,0.014946319373237866
Venlafaxine,"1.2.5.3,1.3.7.9",0.35675061212225173,0.005142722890309604,0.013682110340574004
Venlafaxine,2.4.2.52,0.3141612611418547,0.014504016553442243,0.033626174208854546
Venlafaxine,1.14.15.7,0.3496699793057197,0.006170355384687736,0.016041174268644043
Venlafaxine,2.7.1.20,0.32255374765723493,0.011953707317483828,0.028496312033847226
Venlafaxine,6.1.1.19,0.3437777922529189,0.007158506389427269,0.01826024340596377
Venlafaxine,2.7.1.33,0.33464408548567265,0.008963748537236199,0.022225728542478635
Venlafaxine,"2.3.1.1,2.3.1.35",0.31379741861894833,0.014624413886444218,0.033871754966580125
